production_id	level	changed_ori_nat	changed_nat_str	original_text	natural_text	strong_text
149	ORI->NAT->STR	S	S	Bioantropólogo da Universidade MacMaster, no Canadá, está prestes a investigar a relação entre neandertais e humanos modernos olhando não para seus crânios, mas para o que eles defecavam e para as moléculas que podem contar a história deles, ocultas ali dentro.	Bioantropólogo da Universidade de MacMaster, no Canadá, está pronto para investigar a relação entre homens de Neandertal e humanos modernos olhando não para seus crânios, mas para o cocô que eles faziam e para as moléculas que podem contar a história deles.	Poynar está pronto para investigar olhando para o cocô que eles faziam e para as moléculas que podem contar a história deles.
149	ORI->NAT->STR	S	S	"Estamos recolhendo amostras de coprólitos [fezes fossilizadas] de duas cavernas em Israel com 40 mil anos, onde provavelmente Cro-Magnons [os primeiros humanos modernos] e neandertais viveram lado a lado", contou o pesquisador durante a reunião da Associação Americana para o Avanço da Ciência.	"Estamos recolhendo pedaços de cocô fossilizado em duas cavernas em Israel com 40 mil anos, onde provavelmente os primeiros humanos modernos e os homens de Neandertal viveram lado a lado", contou o pesquisador durante a reunião da Associação Americana para o Avanço da Ciência.	"Estamos recolhendo pedaços de cocô fossilizado em duas cavernas em Israel com 40 mil anos".
149	ORI->NAT->STR	S	S	"Estamos recolhendo amostras de coprólitos [fezes fossilizadas] de duas cavernas em Israel com 40 mil anos, onde provavelmente Cro-Magnons [os primeiros humanos modernos] e neandertais viveram lado a lado", contou o pesquisador durante a reunião da Associação Americana para o Avanço da Ciência.	"Estamos recolhendo pedaços de cocô fossilizado em duas cavernas em Israel com 40 mil anos, onde provavelmente os primeiros humanos modernos e os homens de Neandertal viveram lado a lado", contou o pesquisador durante a reunião da Associação Americana para o Avanço da Ciência.	"Provavelmente, os primeiros humanos modernos e os homens de Neandertal viveram lado a lado nas cavernas".
149	ORI->NAT->STR	S	S	Dadas as características muito especiais de preservação que as fezes podem alcançar, há grandes chances de elas terem preservado mais DNA do que o que se pode extrair de ossos, bem como proteínas e outras moléculas.	Dadas as características muito especiais de preservação que o cocô pode alcançar, há grandes chances de ele ter preservado mais DNA do que os ossos e também proteínas e outras moléculas.	Há grandes chances de ele ter preservado mais DNA do que os ossos.
149	ORI->NAT->STR	S	S	Poynar pretende usar esse material, que segundo ele tende a ter aparência e consistência de chocolate, para extrair o máximo de informação possível sobre os dois grupos de humanos que habitaram a Palestina no fim da Era do Gelo.	Poynar pretende usar esse material com o objetivo de extrair o máximo de informação possível sobre os dois grupos de humanos que habitaram a Palestina no fim da Era do Gelo.	Poynar pretende usar esse material com o objetivo de extrair o máximo de informação possível sobre os dois grupos de humanos.
149	ORI->NAT->STR	S	S	Os sedimentos da caverna, que formam uma impressionante série temporal que vai até 150 mil anos atrás, também vão ser peneirados.	O cocô da caverna, que forma uma impressionante série temporal que vai até 150 mil anos atrás, também vão ser peneirados.	O cocô da caverna forma uma série temporal impressionante.
149	ORI->NAT->STR	S	S	Os sedimentos da caverna, que formam uma impressionante série temporal que vai até 150 mil anos atrás, também vão ser peneirados.	O cocô da caverna, que forma uma impressionante série temporal que vai até 150 mil anos atrás, também vão ser peneirados.	A série temporal vai até 150 mil anos atrás.
149	ORI->NAT->STR	S	S	"Depois disso, o que você faz é basicamente sequenciar tudo o que está ali e examinar toda a cadeia de relações alimentares, ecológicas e de parentesco das pessoas e animais que habitaram a caverna", afirma.	"Em seguida, o que você faz é basicamente organizar tudo o que está ali e examinar toda a cadeia de relações alimentares, ecológicas e de parentesco das pessoas e animais que habitaram a caverna".	"O que você faz é examinar toda a cadeia de relações alimentares, ecológicas e de parentesco das pessoas e dos animais que habitaram a caverna".
149	ORI->NAT->STR	S	S	Poynar também disse estar apostando todas as suas fichas para a melhor compreensão da evolução humana na chamada paleoproteômica, o estudo das proteínas em fósseis.	Poynar também disse estar apostando na paleoproteômica, o estudo das proteínas em fósseis, com o objetivo de compreender melhor a evolução humana.	Poynar também disse estar apostando na paleoproteômica com o objetivo de compreender melhor a evolução humana.
150	ORI->NAT->STR	S	N	Foi-se o tempo em que decifrar o genoma de um organismo era um desafio e tanto.	Entender o conjunto de genes de um organismo era um grande desafio.	Entender o conjunto de genes de um organismo era um grande desafio.
150	ORI->NAT->STR	S	S	Agora os cientistas já agarram um punhado deles de uma vez e trabalham em todos ao mesmo tempo.	Agora, os cientistas agarram uma quantidade deles de uma vez e trabalham em todos ao mesmo tempo.	Agora, os cientistas agarram uma quantidade deles de uma vez.
150	ORI->NAT->STR	S	N	Está iniciada a era da genômica por atacado.	Começou a era do estudo dos genes por atacado.	Começou a era do estudo dos genes por atacado.
150	ORI->NAT->STR	S	N	O primeiro resultado positivo dessa nova estratégia para estudos do material hereditário de seres vivos teve como objeto os resíduos tóxicos deixados por uma velha mina californiana.	O primeiro resultado positivo dessa nova estratégia nos estudos dos genes de seres vivos teve como objeto os resíduos tóxicos de uma velha mina californiana.	O primeiro resultado positivo dessa nova estratégia nos estudos dos genes de seres vivos teve como objeto os resíduos tóxicos de uma velha mina californiana.
150	ORI->NAT->STR	S	N	A chamada genômica ambiental tem por objetivo entender não o funcionamento de um organismo, mas de uma coleção deles interagindo entre si.	O chamado estudo dos genes ambiental tem por objetivo entender o funcionamento de uma coleção de organismos agindo entre si.	O chamado estudo dos genes ambiental tem por objetivo entender o funcionamento de uma coleção de organismos agindo entre si.
150	ORI->NAT->STR	S	S	Os cientistas buscam fazer isso despedaçando o DNA dos seres vivos na própria amostra e então decifrando as letras genéticas contidas em cada um dos pequenos trechos.	Os cientistas buscam fazer isso despedaçando o DNA dos seres vivos e entendendo os genes contidos em cada um dos pequenos trechos.	Em seguida, os cientistas buscam fazer isso entendendo os genes contidos em cada um dos pequenos trechos.
150	ORI->NAT->STR	S	N	Depois disso, juntam tudo no computador, montando um verdadeiro quebra-cabeças genômico.	Em seguida, juntam tudo no computador, montando um verdadeiro quebra-cabeças de genes.	Em seguida, juntam tudo no computador, montando um verdadeiro quebra-cabeças de genes.
150	ORI->NAT->STR	S	S	A técnica é basicamente a mesma que fez com que a empresa americana Celera pudesse, de forma incomodamente célere, obter uma seqüência mais ou menos completa de todo o DNA humano.	A técnica é basicamente a mesma usada pela empresa americana Celera para obter uma seqüência mais ou menos completa de todo o DNA humano.	A técnica é basicamente a mesma que a empresa americana Celera usou para obter uma seqüência mais ou menos completa de todo o DNA humano.
150	ORI->NAT->STR	S	N	Com a diferença de que agora as peças de DNA não só estariam embaralhadas, como também pertenceriam a vários quebra-cabeças diferentes.	A diferença é que agora as peças de DNA estariam misturadas e pertenceriam a vários quebra-cabeças diferentes.	A diferença é que agora as peças de DNA estariam misturadas e pertenceriam a vários quebra-cabeças diferentes.
150	ORI->NAT->STR	S	S	Apesar de a genômica ambiental parecer ser uma boa idéia, como se pode imaginar, em princípio, não é fácil de executar.	O estudo dos genes ambiental parece ser uma boa idéia, mas não é fácil de executar.	O estudo dos genes ambiental parece ser uma boa idéia.
150	ORI->NAT->STR	S	S	Se a amostra a ser analisada contiver milhares de organismos diferentes, há uma dificuldade natural de recompor o quebra-cabeças após a leitura das seqüências de DNA.	Se o pedaço a ser analisado contiver milhares de organismos diferentes, há uma dificuldade natural de montar o quebra-cabeças em seguida à leitura das seqüências de DNA.	Se o pedaço a ser analisado contiver milhares de organismos diferentes, há uma dificuldade natural de montar o quebra-cabeças.
150	ORI->NAT->STR	S	S	A sorte dos cientistas liderados por Jillian Banfield, da Universidade da Califórnia em Berkeley, foi que a amostra de efluentes ácidos analisada tinha um pequeno número de organismos.	A sorte dos cientistas comandados por Jillian Banfield, da Universidade da Califórnia em Berkeley, foi que o pedaço de restos ácidos analisado tinha um pequeno número de organismos.	A sorte dos cientistas comandados por Jillian Banfield foi que o pedaço de restos ácidos analisado tinha um pequeno número de organismos.
150	ORI->NAT->STR	S	S	"Obtivemos a primeira reconstrução de múltiplos genomas diretamente de uma amostra natural", escreveram os cientistas em seu artigo, que foi publicado anteontem, eletronicamente, pela revista científica "Nature" (www.nature.com).	Os cientistas escreveram em seu artigo, que foi publicado anteontem pela revista científica "Nature":	Os cientistas escreveram em seu artigo que a revista "Nature" publicou antes de ontem:
150	ORI->NAT->STR	S	S	"Os resultados fornecem novos lampejos sobre a estrutura da comunidade e revelam as estratégias que marcam a atividade microbiana nesse ambiente", dizem.	"Os resultados fornecem novas idéias sobre a estrutura da comunidade e revelam as estratégias que marcam a atividade dos micróbios nesse ambiente".	Os resultados revelam as estratégias que marcam a atividade dos micróbios nesse ambiente".
150	ORI->NAT->STR	S	S	Mais que oferecer novas e inéditas informações sobre efluentes tóxicos provenientes de minas, um problema ambiental presente no mundo todo, os pesquisadores abriram a porta, ainda que timidamente, para o que pode ser uma revolução genômica.	Mais que oferecer informações novas e originais sobre restos tóxicos das minas, um problema ambiental presente no mundo todo, os pesquisadores abriram a porta para o que pode ser uma revolução no estudo dos genes.	Os pesquisadores ofereceram informações novas e originais sobre restos tóxicos das minas, um problema ambiental presente em todo o mundo.
150	ORI->NAT->STR	S	S	"A reconstrução dos genomas foi facilitada pelo fato de que a comunidade era dominada por populações de poucas espécies distintas", escrevem.	"A reconstrução dos conjuntos de genes foi facilitada pelo fato de que a comunidade era dominada por populações de poucas espécies distintas".	"O fato de que populações de poucas espécies dominavam a comunidade facilitou a reconstrução dos conjuntos de genes".
150	ORI->NAT->STR	S	S	"Entretanto, mesmo em ambientes mais complexos, deve ser possível ampliar [a técnica] para recuperar os genomas de espécies e linhagens não-cultivadas".	Mas, mesmo em ambientes mais complexos, deve ser possível desenvolver a técnica com o objetivo de recuperar os conjuntos de genes de espécies e gerações criadas naturalmente.	Mas deve ser possível desenvolver a técnica com o objetivo de recuperar os conjuntos de genes de espécies e gerações criadas naturalmente.
151	ORI->NAT->STR	S	S	Como se a lista de problemas de saúde causados pelos alimentos gordurosos já não fosse imensa, cientistas americanos acabam de adicionar a ela o dano ligado ao mal de Alzheimer, doença degenerativa do cérebro que mais afeta idosos pelo mundo.	Como se a lista de problemas de saúde causados pelos alimentos gordurosos já não fosse imensa, cientistas americanos acabam de adicionar a ela o dano ligado ao mal de Alzheimer, doença que provoca mudanças para pior no cérebro que mais afeta idosos pelo mundo.	Além disso, cientistas americanos acabam de adicionar a ela o dano ligado ao mal de Alzheimer.
151	ORI->NAT->STR	S	S	De acordo com novas análises em seres humanos, o colesterol e a ceramida, ambas moléculas de gordura, impulsionam a morte de células nervosas que caracteriza a doença.	De acordo com novas análises em seres humanos, o colesterol e a ceramida, ambas moléculas de gordura, causam a morte de células nervosas que caracteriza a doença.	De acordo com novas análises em seres humanos, o colesterol e a ceramida causam a morte de células nervosas que caracteriza a doença.
151	ORI->NAT->STR	S	S	O achado foi apresentado por Mark Mattson, do Instituto Nacional do Envelhecimentos dos EUA, durante a 170ª Reunião Anual da AAAS (Associação Americana para o Avanço da Ciência), em Seattle, no noroeste dos Estados Unidos.	O achado foi apresentado por Mark Mattson, do Instituto Nacional do Envelhecimento dos EUA, durante a 170ª Reunião Anual da Associação Americana para o Avanço da Ciência, em Seattle, no noroeste dos Estados Unidos.	Mark Mattson apresentou o achado durante a 170ª Reunião Anual da Associação Americana para o Avanço da Ciência, em Seattle, no noroeste dos Estados Unidos.
151	ORI->NAT->STR	S	S	"Por enquanto, as implicações estão mais ligadas à prevenção do mal de Alzheimer do que a uma possível melhora do prognóstico dos pacientes", afirmou Mattson, que participou da conferência apresentando os seus dados da pesquisa por telefone, por estar gripado.	"Por enquanto, as conseqüências estão mais ligadas à prevenção do mal de Alzheimer do que a uma possível melhora do estado futuro dos pacientes", afirmou Mattson.	"Por enquanto, as conseqüências estão mais ligadas à prevenção do mal de Alzheimer do que a uma possível melhora do estado futuro dos pacientes".
151	ORI->NAT->STR	S	S	Mesmo assim, ele e seus colegas mostraram evidências de que o uso de substâncias como a vitamina E poderia reduzir os danos causados pelo colesterol aos pacientes com a doença.	Mesmo assim, ele e seus colegas mostraram provas de que o uso de substâncias como a vitamina E poderia reduzir os danos causados pelo colesterol aos pacientes com a doença.	Mas ele e seus colegas mostraram provas de que o uso de substâncias como a vitamina E poderia reduzir os danos que o colesterol causa aos pacientes.
151	ORI->NAT->STR	N	N	Vitaminas.	Vitaminas.	Vitaminas.
151	ORI->NAT->STR	S	S	Colegas de mattson também revelaram novas evidências de que o consumo de vitaminas como suplemento alimentar e provenientes de vegetais seria capaz de prevenir o advento da doença, e mesmo de que as estatinas, hoje usadas para o combate ao colesterol na corrente sangüínea, também poderiam evitar o aparecimento do mal de Alzheimer.	Colegas de mattson também revelaram novas provas de que o consumo de vitaminas presentes em pílulas ou nos vegetais seria capaz de prevenir o aparecimento da doença, e mesmo de que as estatinas, usadas para combater o colesterol no sangue, também poderiam evitar o surgimento do mal de Alzheimer.	Colegas de mattson também revelaram novas provas de que o consumo de vitaminas presentes em pílulas ou nos vegetais seria capaz de prevenir o surgimento da doença.
151	ORI->NAT->STR	S	S	Apesar de estudada de forma intensa no mundo todo, a moléstia tem um mecanismo de ação ainda pouco compreendido.	A doença é estudada de forma intensa no mundo todo, mas tem um mecanismo de ação ainda pouco compreendido.	A doença é estudada de forma intensa no mundo todo.
151	ORI->NAT->STR	S	N	Aparentemente, o fator principal para seu aparecimento é o acúmulo da proteína beta-amilóide nos neurônios (células nervosas), em geral de pessoas idosas.	Parece que o fator principal para que ela apareça é a concentração da proteína beta-amilóide nas células nervosas, em geral de pessoas idosas.	Parece que o fator principal para que ela apareça é a concentração da proteína beta-amilóide nas células nervosas, em geral de pessoas idosas.
151	ORI->NAT->STR	S	S	Essa molécula tende a se aglomerar em placas e, por ser tóxica, elimina um a um os neurônios dos doentes, levando-os à morte.	Essa molécula tende a se juntar em placas e, por ser tóxica, elimina uma a uma as células nervosas dos doentes, levando-os à morte.	Essa molécula elimina uma a uma as células nervosas dos doentes, levando-os à morte.
151	ORI->NAT->STR	S	N	Mattson e colegas descobriram uma espécie de combinação letal entre o aparecimento da beta-amilóide e a presença de colesterol e de ceramida nos neurônios de pessoas mortas com o mal.	Mattson e colegas descobriram uma espécie de combinação mortal entre o surgimento da beta-amilóide e a presença de colesterol e de ceramida nas células nervosas de pessoas mortas com o mal.	Mattson e colegas descobriram uma espécie de combinação mortal entre o surgimento da beta-amilóide e a presença de colesterol e de ceramida nas células nervosas de pessoas mortas com o mal.
151	ORI->NAT->STR	S	N	Cascata fatal.	Seqüência fatal.	Seqüência fatal.
151	ORI->NAT->STR	S	S	Num trabalho aprovado para publicação na revista científica "PNAS" (www.pnas.org), a equipe mostrou que o aparecimento da beta-amilóide induz um acúmulo anormal de colesterol e ceramida.	Num trabalho aprovado para publicação na revista científica "PNAS", a equipe mostrou que o surgimento da beta-amilóide provoca uma concentração anormal de colesterol e ceramida.	A equipe mostrou que o surgimento da beta-amilóide provoca uma concentração anormal de colesterol e ceramida num trabalho aprovado para publicação na revista científica "PNAS".
151	ORI->NAT->STR	S	S	Eles, por sua vez, iniciam uma cascata de reações bioquímicas que acaba conduzindo à morte dos neurônios.	Eles, por sua vez, iniciam uma seqüência de reações bioquímicas que acaba conduzindo à morte das células nervosas.	Eles iniciam uma seqüência de reações bioquímicas que acaba conduzindo as células nervosas à morte.
151	ORI->NAT->STR	S	S	Isso acontece, segundo os cientistas, porque as substâncias liberam os chamados radicais livres, átomos isolados de oxigênio, que são um verdadeiro veneno para o organismo.	Isso acontece, na opinião dos cientistas, porque as substâncias liberam os chamados radicais livres, átomos isolados de oxigênio, que são um verdadeiro veneno para o organismo.	Na opinião dos cientistas, isso acontece porque as substâncias liberam os chamados radicais livres.
151	ORI->NAT->STR	S	S	Por outro lado, diz Benjamin Wolozin, do Centro Médico da Universidade Loyola (Chicago, EUA), o local onde as moléculas de colesterol se abrigam na membrana é também a região na qual estão as enzimas (moléculas que aceleram reações químicas) responsáveis por produzir a beta-amilóide.	Mas, diz Benjamin Wolozin, do Centro Médico da Universidade Loyola, em Chicago, EUA, o local onde as moléculas de colesterol se abrigam na membrana é também a região na qual estão as moléculas que aceleram reações químicas responsáveis por produzir a beta-amilóide.	Mas o local onde as moléculas de colesterol se abrigam na membrana é também a região na qual estão as moléculas que aceleram reações químicas responsáveis por produzir a beta-amilóide.
151	ORI->NAT->STR	N	S	"Sem a presença de colesterol, elas não conseguem operar", afirma.	"Sem a presença de colesterol, elas não conseguem operar", afirma.	"Sem a presença de colesterol, elas não conseguem operar".
151	ORI->NAT->STR	N	N	Com a compreensão desses processos, os cientistas propõem duas estratégias.	Com a compreensão desses processos, os cientistas propõem duas estratégias.	Com a compreensão desses processos, os cientistas propõem duas estratégias.
151	ORI->NAT->STR	S	S	Uma, obviamente, é reduzir o consumo de gordura que pode levar a uma presença excessiva de colesterol e ceramida no organismo.	Uma, claro, é reduzir o consumo de gordura que pode levar a uma presença excessiva de colesterol e ceramida no organismo.	O consumo de gordura pode levar a uma presença excessiva de colesterol e ceramida no organismo.
151	ORI->NAT->STR	N	N	Outra é utilizar substâncias antioxidantes, ou seja, capazes de reduzir a ação dos radicais livres.	Outra é utilizar substâncias antioxidantes, ou seja, capazes de reduzir a ação dos radicais livres.	Outra é utilizar substâncias antioxidantes, ou seja, capazes de reduzir a ação dos radicais livres.
151	ORI->NAT->STR	N	N	Esse é o caso das vitaminas.	Esse é o caso das vitaminas.	Esse é o caso das vitaminas.
151	ORI->NAT->STR	S	S	Experimentos coordenados por Carl Cotman, da Universidade da Califórnia em Irvine, mostraram resultados animadores em cães na fase de envelhecimento (a partir dos 9 anos de vida), na qual os animais podem desenvolver uma doença que lembra Alzheimer.	Experiências comandadas por Carl Cotman, da Universidade da Califórnia em Irvine, mostraram resultados positivos em cães que estavam ficando velhos, quando os animais podem desenvolver uma doença que lembra Alzheimer.	Carl Cotman comanda experiências que mostram resultados positivos em cães que estavam ficando velhos.
151	ORI->NAT->STR	S	N	Memória restaurada.	Memória recuperada.	Memória recuperada.
151	ORI->NAT->STR	S	S	Os suplementos de vitaminas C e E e de vegetais dados aos bichos funcionou tão bem que a memória dos cães, testada regularmente por meio de um exercício no qual eles tinham de reconhecer objetos, passou a se igualar à de animais jovens.	As pílulas de vitaminas C e E e os vegetais dados aos bichos funcionou tão bem que a memória dos cães, testada regularmente por meio de um exercício no qual eles tinham de reconhecer objetos, ficou igual à de animais jovens.	As pílulas de vitaminas C e E mais os vegetais dados aos bichos funcionaram tão bem que a memória dos cães ficou igual à de animais jovens.
151	ORI->NAT->STR	N	S	Um dado importante, já que a perda da capacidade de armazenar novas lembranças é um dos principais sintomas do mal de Alzheimer em humanos.	Um dado importante, já que a perda da capacidade de armazenar novas lembranças é um dos principais sintomas do mal de Alzheimer em humanos.	A perda da capacidade de armazenar novas lembranças é um dos principais sintomas do mal de Alzheimer em humanos.
152	ORI->NAT->STR	S	S	Parar de tomar o coquetel de medicamentos contra o vírus causador da Aids não é necessariamente algo ruim, contanto que o paciente siga as instruções do médico e não se aventure a interromper o tratamento sozinho.	Parar de tomar a mistura de medicamentos contra o vírus que causa Aids não e obrigatoriamente algo ruim, contanto que o paciente siga as instruções do médico e não se arrisque a interromper o tratamento sozinho.	Contanto que o paciente siga as instruções do médico e não se arrisque a interromper o tratamento sozinho, parar de tomar a mistura de medicamentos contra o vírus da Aids não é obrigatoriamente algo ruim.
152	ORI->NAT->STR	S	S	Essa conclusão veio de um estudo feito por Domingos Matos, 36, médico da Universidade Federal do Pará.	Essa conclusão veio de um estudo feito por Domingos Matos, médico da Universidade Federal do Pará.	Essa conclusão veio de um estudo feito por Domingos Matos.
152	ORI->NAT->STR	S	N	A partir da observação de 35 pacientes entre julho de 1999 e meados de 2000, ele constatou que um terço dos pacientes é beneficiado por uma parada de três meses no consumo das drogas.	A partir da observação de 35 pacientes entre julho de 1999 e o meio de 2000, ele verificou que um terço dos pacientes melhorou com uma parada de três meses no consumo das drogas.	A partir da observação de 35 pacientes entre julho de 1999 e o meio de 2000, ele verificou que um terço dos pacientes melhorou com uma parada de três meses no consumo das drogas.
152	ORI->NAT->STR	N	S	Orientado por Ricardo Diaz, da Universidade Federal de São Paulo, Matos fez dessa pesquisa seu estudo de doutorado.	Orientado por Ricardo Diaz, da Universidade Federal de São Paulo, Matos fez dessa pesquisa seu estudo de doutorado.	Matos fez dessa pesquisa seu estudo de doutorado.
152	ORI->NAT->STR	S	S	Os resultados são importante referência para os médicos decidirem se e quando devem seguir uma estratégia de interrupção estruturada ao receitar drogas contra o HIV.	Os resultados são uma referência importante para os médicos decidirem se e quando devem seguir uma estratégia de interrupção planejada ao receitar drogas contra o HIV.	Os resultados são uma referência importante para os médicos decidirem se devem seguir uma estratégia de interrupção planejada ao receitar drogas contra o HIV.
152	ORI->NAT->STR	S	S	Os resultados são importante referência para os médicos decidirem se e quando devem seguir uma estratégia de interrupção estruturada ao receitar drogas contra o HIV.	Os resultados são uma referência importante para os médicos decidirem se e quando devem seguir uma estratégia de interrupção planejada ao receitar drogas contra o HIV.	Os resultados são uma referência importante para os médicos decidirem quando devem seguir uma estratégia de interrupção planejada ao receitar drogas contra o HIV.
152	ORI->NAT->STR	S	S	Esse método começou a ser introduzido no rol das formas de combater o vírus em 1999, quando começaram a aparecer variantes do HIV que já não eram mais sensíveis aos medicamentos existentes.	Esse método começou a ser introduzido na lista das formas de combater o vírus em 1999, quando começaram a aparecer variantes do HIV que já não eram sensíveis aos medicamentos existentes.	Esse método começou a ser introduzido na lista das formas de combater o vírus em 1999.
152	ORI->NAT->STR	S	S	Esse método começou a ser introduzido no rol das formas de combater o vírus em 1999, quando começaram a aparecer variantes do HIV que já não eram mais sensíveis aos medicamentos existentes.	Esse método começou a ser introduzido na lista das formas de combater o vírus em 1999, quando começaram a aparecer variantes do HIV que já não eram sensíveis aos medicamentos existentes.	Em 1999, começaram a aparecer variantes do HIV que já não eram sensíveis aos medicamentos existentes.
152	ORI->NAT->STR	S	S	A idéia dos médicos foi então incitar, ao menos temporariamente, uma guerra entre as versões fracas do vírus, que estavam sucumbindo ao tratamento, e as versões resistentes, cada vez em maior número no organismo.	A idéia dos médicos foi provocar, ao menos temporariamente, uma guerra entre as versões fracas do vírus, que estavam morrendo com o tratamento, e as versões resistentes, cada vez em maior número no organismo.	A idéia dos médicos foi provocar uma guerra entre as versões fracas do vírus e as versões resistentes.
152	ORI->NAT->STR	S	S	Ao interromper o tratamento, os vírus sem resistência voltariam a proliferar e a competir com os insensíveis.	Ao interromper o tratamento, os vírus sem resistência voltariam a se reproduzir e a competir com os não sensíveis.	Os vírus sem resistência voltariam a competir com os não sensíveis.
152	ORI->NAT->STR	S	N	Se eles vencessem essa batalha, bastaria reintroduzir o mesmo medicamento algum tempo depois para que ele voltasse a reduzir a contagem viral no organismo, matando os vencedores da guerra dos vírus.	Se eles vencessem essa batalha, bastaria dar outra vez o mesmo medicamento algum tempo depois, para que ele voltasse a reduzir o número de vírus no organismo, matando os vencedores da guerra dos vírus.	Se eles vencessem essa batalha, bastaria dar outra vez o mesmo medicamento algum tempo depois, para que ele voltasse a reduzir o número de vírus no organismo, matando os vencedores da guerra dos vírus.
152	ORI->NAT->STR	N	S	Desde 1999, outras drogas surgiram e a estratégia da interrupção segue em debate.	Desde 1999, outras drogas surgiram e a estratégia da interrupção segue em debate.	A estratégia de interrupção segue em debate.
152	ORI->NAT->STR	S	S	"Ela não é recomendada como um consenso de terapia", diz Matos.	"Ela não é recomendada por todos".	"Nem todos a recomendam".
152	ORI->NAT->STR	S	S	O estudo brasileiro, junto com outros dois, feitos na Alemanha e nos EUA, coloca a questão sob um prisma realista.	O estudo brasileiro, junto com outros dois, feitos na Alemanha e nos EUA, coloca a questão de um ponto de vista realista.	O estudo brasileiro está junto com outros dois, feitos na Alemanha e nos EUA.
152	ORI->NAT->STR	S	S	Não diz que é a melhor coisa do mundo, mas aponta a possibilidade de resultados positivos, no caso de esgotamento das alternativas.	Não diz que é a melhor coisa do mundo, mas aponta a possibilidade de resultados positivos, no caso de acabarem as alternativas.	Mas aponta a possibilidade de resultados positivos, no caso de acabarem as alternativas.
152	ORI->NAT->STR	S	N	Claro que as variáveis para a melhor estratégia de interrupção ainda estão longe de esclarecidas.	Claro que as variáveis para a melhor estratégia de interrupção ainda estão longe de serem esclarecidas.	Claro que as variáveis para a melhor estratégia de interrupção ainda estão longe de serem esclarecidas.
152	ORI->NAT->STR	N	S	Na pesquisa de Matos, foi adotada uma parada de três meses.	Na pesquisa de Matos, foi adotada uma parada de três meses.	Matos adotou na pesquisa uma parada de três meses.
152	ORI->NAT->STR	N	S	No estudo alemão, foram dois meses.	No estudo alemão, foram dois meses.	No estudo alemão, foram três meses.
152	ORI->NAT->STR	S	S	E há médicos que tentam estratégias as mais variadas, como interrupção aos fins de semana ou mesmo semanas alternadas com ou sem o medicamento.	E há médicos que tentam estratégias como interrupção nos fins de semana ou em semanas com medicamento e semanas sem medicamento.	Há médicos que tentam estratégias de interrupção nos fins de semana ou em semanas com medicamento e semanas sem medicamento.
152	ORI->NAT->STR	S	N	O médico da UFPA usa uma metáfora futebolística para explicar a variação no tempo de interrupção.	O médico da UFPA usa uma metáfora do futebol com o objetivo de explicar a variação no tempo de interrupção:	O médico da UFPA usa uma metáfora do futebol com o objetivo de explicar a variação no tempo de interrupção:
152	ORI->NAT->STR	N	N	"Imagine que temos a torcida do Flamengo e a do América".	"Imagine que temos a torcida do Flamengo e a do América".	"Imagine que temos a torcida do Flamengo e a do América".
152	ORI->NAT->STR	S	N	"Se tirarmos a comida dos flamenguistas, quanto tempo vai levar para que os torcedores americanos os superem em número?"	"Se tirarmos a comida dos flamenguistas, quanto tempo vai levar para que os torcedores americanos os ultrapassem em número?"	"Se tirarmos a comida dos flamenguistas, quanto tempo vai levar para que os torcedores americanos os ultrapassem em número?"
152	ORI->NAT->STR	S	S	"Esse é o período em que podemos realizar a interrupção ", diz.	"Esse é o período em que podemos realizar a interrupção".	"Esse é o período da interrupção".
152	ORI->NAT->STR	S	S	Para ele, em condições ideais, o método funcionaria melhor em pacientes que tivessem um quadro estável, com baixa contagem de vírus e forte presença de células de defesa.	Na opinião dele, em condições ideais, o método funcionaria melhor em pacientes que tivessem um quadro que não muda, com baixo número de vírus e forte presença de células de defesa.	Na opinião dele, o método funcionaria melhor em pacientes com um quadro que não muda, com baixo número de vírus e forte presença de células de defesa.
152	ORI->NAT->STR	S	S	Mas, por razões éticas, não se pode fazer experimentos de interrupção com esses pacientes.	Mas, de acordo com as regras médicas, não se pode fazer experiências de interrupção com esses pacientes.	Mas as regras médicas dizem que não se pode fazer experiências de interrupção com esses pacientes.
152	ORI->NAT->STR	S	S	Todos os 35 estudados já não respondiam mais aos tratamentos convencionais quando foram escalados para a pesquisa.	Todos os 35 estudados não respondiam mais aos tratamentos tradicionais quando foram escolhidos para a pesquisa.	Todos os 35 estudados não respondiam mais aos tratamentos tradicionais no momento em que foram escolhidos para a pesquisa.
152	ORI->NAT->STR	N	N	"Acho que a contribuição do nosso trabalho é que no passado parecia um crime parar de tomar a droga".	"Acho que a contribuição do nosso trabalho é que no passado parecia um crime parar de tomar a droga".	"Acho que a contribuição do nosso trabalho é que no passado parecia um crime parar de tomar a droga".
152	ORI->NAT->STR	S	S	"Hoje, se um médico propuser isso ao paciente, ele não tem medo, sabe que não vai morrer amanhã ", diz Matos.	"Hoje, se um médico propuser isso ao paciente, ele não tem medo, sabe que não vai morrer amanhã".	"Hoje, se um médico propuser isso ao paciente, ele não tem medo".
152	ORI->NAT->STR	S	S	A pesquisa foi divulgada na edição deste mês da revista "Pesquisa Fapesp" (revistapesquisa.fapesp. br).	A pesquisa foi divulgada na edição deste mês da revista "Pesquisa Fapesp".	A revista foi divulgada na edição deste mês da revista "Pesquisa Fapesp".
